no.fibres,mean.prob,median.prob,sd.prob,Q3,Q1,margin,ci.lower,ci.upper
349,7.632492072167835e-7,1.489977855807347e-7,1.4515424148951329e-6,6.641484449023838e-7,9.19125184776128e-18,9.007500825183146e-8,6.731741989649521e-7,8.53324215468615e-7
350,7.840554489587429e-7,1.5533192184101656e-7,1.485681734041862e-6,6.847678483784646e-7,1.0739924042416493e-17,9.219351296950154e-8,6.918619359892414e-7,8.762489619282445e-7
351,8.053405562918584e-7,1.6190039388574676e-7,1.5204497120317601e-6,7.061914769524243e-7,1.2539383388528308e-17,9.435102891406028e-8,7.109895273777982e-7,8.996915852059187e-7
352,8.271134009439207e-7,1.6871047031908188e-7,1.5558542397362653e-6,7.326398166430397e-7,1.462857527762259e-17,9.654804575105426e-8,7.305653551928665e-7,9.236614466949749e-7
353,8.493829737709021e-7,1.7576959601598148e-7,1.5919032485749716e-6,7.599301974211831e-7,1.7052230209608743e-17,9.878505566223305e-8,7.505979181086691e-7,9.481680294331351e-7
354,8.721583855051385e-7,1.8308539491559034e-7,1.6286047102148e-6,7.880841962211416e-7,1.9861683369272686e-17,1.0106255332688149e-7,7.71095832178257e-7,9.7322093883202e-7
355,8.954488674919047e-7,1.9066567282098827e-7,1.6659666362766004e-6,8.171237843731486e-7,2.311580455336648e-17,1.0338103590361288e-7,7.920678315882918e-7,9.988299033955176e-7
356,9.19263772413985e-7,1.985184202043511e-7,1.703997078049473e-6,8.470713307677915e-7,2.6882052510206605e-17,1.0574100301264138e-7,8.135227694013436e-7,1.0250047754266263e-6
357,9.436125750039437e-7,2.0665181501662186e-7,1.7427041262132647e-6,8.779496049559342e-7,3.1237669440891645e-17,1.0814295671856147e-7,8.354696182853822e-7,1.0517555317225051e-06
358,9.685048727436481e-7,2.1507422550071197e-7,1.7820959105694342e-6,9.097817801821976e-7,3.627103328776048e-17,1.1058740151364703e-7,8.579174712300011e-7,1.0790922742572953e-6
359,9.939503865506959e-7,2.2296198316874405e-7,1.8221805997806422e-6,9.425914363501067e-7,4.208318752135364e-17,1.1307484430169158e-7,8.808755422490043e-7,1.1070252308523875e-6
360,1.019958961451468e-6,2.315918497448262e-7,1.8629664011195193e-6,9.717685342680736e-7,4.8789570453437357e-17,1.1560579438241817e-7,9.043531670690498e-7,1.135564755833886e-6
361,1.0465405672402649e-6,2.407664632699109e-7,1.9044615602266339e-6,1.00057337679567e-6,5.652196867421001e-17,1.181807634364602e-7,9.283598038038047e-7,1.164721330676725e-6
362,1.0737052991243898e-6,2.4972261467230084e-7,1.946674360878332e-6,1.030083832530604e-6,6.54307220626821e-17,1.2080026551095476e-7,9.52905033613435e-7,1.1945055646353446e-6
363,1.1014633783545156e-6,2.58478305548084e-7,1.989613124764253e-6,1.0607767846822877e-6,7.56872109782637e-17,1.234648170057364e-7,9.779985613487791e-7,1.224928195360252e-6
364,1.1298251528403517e-6,2.674993085101191e-7,2.0332862112754116e-6,1.0964606191305953e-6,8.748665974032399e-17,1.2617493666018673e-7,1.003650216180165e-6,1.2560000895005384e-6
365,1.1588010977508188e-6,2.767922690581956e-7,2.077702017302433e-6,1.1288935938836312e-6,1.0105129437371703e-16,1.289311455407138e-7,1.029869952210105e-6,1.2877322432915326e-6
366,1.1884018160987254e-6,2.8658437110404507e-7,2.122868977044772e-6,1.1621192843395767e-6,1.1663389687971726e-16,1.3173396702891346e-7,1.056667849069812e-6,1.320135783127639e-6
367,1.2186380393094051e-6,2.9779985134409715e-7,2.1687955618308646e-6,1.196152497466294e-6,1.3452180302267136e-16,1.3458392681040878e-7,1.0840541124989963e-6,1.353221966119814e-6
368,1.2495206277729076e-6,3.093948157452878e-7,2.2154902799493988e-6,1.231008211946409e-6,1.5504139584700542e-16,1.3748155286437963e-7,1.112039074908528e-6,1.3870021806372874e-6
369,1.2810605713795924e-6,3.213799051010764e-7,2.2629616764922368e-6,1.2702441571001857e-6,1.7856315290459343e-16,1.4042737545381532e-7,1.1406331959257771e-6,1.4214879468334078e-6
370,1.3132689900385414e-6,3.337659875816865e-7,2.3112183332088575e-6,1.3134446821777055e-6,2.055073115299207e-16,1.4342192711648198e-7,1.1698470629220594e-6,1.4566909171550235e-6
371,1.3461571341785372e-6,3.465641616344621e-7,2.3602688683726846e-6,1.3555994339653664e-6,2.363502235067273e-16,1.4646574265662772e-7,1.1996913915219094e-6,1.492622876835165e-6
372,1.379736385231247e-6,3.5978575887499005e-7,2.4101219366594685e-6,1.401649010739565e-6,2.716314781854033e-16,1.4955935913743554e-7,1.2301770260938114e-6,1.5292957443686827e-6
373,1.4140182560962933e-6,3.734423469678396e-7,2.4607862290379637e-6,1.449013530599351e-6,3.1196188160146386e-16,1.5270331587423945e-7,1.2613149402220538e-6,1.5667215719705329e-6
374,1.4490143915877068e-6,3.8766183024365065e-7,2.5122704726728128e-6,1.4946963939226e-6,3.580323884835205e-16,1.5589815442849786e-7,1.293116237159209e-6,1.6049125460162047e-6
375,1.484736568861672e-6,4.0267844192419454e-7,2.5645834308401913e-6,1.5321290696076542e-6,4.106240943026501e-16,1.5914441860255906e-7,1.325592150259113e-6,1.643880987464231e-6
376,1.5211966978249755e-6,4.181968273625951e-7,2.6177339028559733e-6,1.5703177367243332e-6,4.706194057865278e-16,1.6244265443520345e-7,1.358754043389772e-6,1.683639352260179e-6
377,1.5584068215238827e-6,4.3423082403372506e-7,2.6717307240166415e-6,1.6092735035352237e-6,5.390145206940097e-16,1.6579341019797684e-7,1.392613411325906e-6,1.7242002317218595e-6
378,1.5963791165132326e-6,4.507945574846244e-7,2.7265827655532395e-6,1.649007563485085e-6,6.169333612162423e-16,1.6919723639233286e-7,1.4271818801208998e-6,1.7655763529055655e-6
379,1.6351258932052096e-6,4.679024447819928e-7,2.7822989345981655e-6,1.6895311946781316e-6,7.056431202450488e-16,1.726546857475725e-7,1.4624712074576371e-6,1.8077805789527822e-6
380,1.674659596197647e-6,4.85569197941229e-7,2.838888174165151e-6,1.7372643639733468e-6,8.06571596044477e-16,1.7616631321960149e-7,1.4984932829780456e-6,1.8508259094172486e-6
381,1.714992804581344e-6,5.022865171994873e-7,2.896359463142213e-6,1.7939229335388169e-6,9.213265086990973e-16,1.797326759904932e-7,1.5352601285908507e-6,1.8947254805718372e-6
382,1.7561382322262508e-6,5.178006203839226e-7,2.9547218162979013e-6,1.850255405692577e-6,1.0517170112287471e-15,1.8335433346887613e-7,1.5727838987573745e-6,1.9394925656951267e-6
383,1.798108728046084e-6,5.337182156388756e-7,3.013984284300693e-6,1.8983715702383865e-6,1.199777629595664e-15,1.8703184729113738e-7,1.6110768807549466e-6,1.9851405753372214e-6
384,1.8409172762411073e-6,5.500476190455199e-7,3.0741559537516307e-6,1.9568720222407753e-6,1.3677948891438881e-15,1.907657813234483e-7,1.650151494917659e-6,2.0316830575645557e-6
385,1.884576996518664e-6,5.677836037709156e-7,3.1352459472300766e-6,2.0168700412092525e-6,1.5583369104671293e-15,1.9455670166460337e-7,1.6900202948540606e-6,2.079133698183267e-6
386,1.9291011442913224e-6,5.861765878562296e-7,3.1972634233527895e-6,2.0688103392576275e-6,1.774286285482644e-15,1.9840517664968654e-7,1.7306959676416358e-6,2.1275063209410087e-6
387,1.9745031108522193e-6,6.065258034831489e-7,3.260217576846161e-6,2.114489963572546e-6,2.0188765747844765e-15,2.0231177685455354e-7,1.7721913339976659e-6,2.1768148877067727e-6
388,2.0207964235272408e-6,6.275602810288517e-7,3.324117638631457e-6,2.160966179538821e-6,2.295732800369967e-15,2.0627707510112178e-7,1.814519348426119e-6,2.2270734986283625e-6
389,2.0679947458038748e-6,6.4921714596193e-7,3.388972875923209e-6,2.2152924117013995e-6,2.6089163438014226e-15,2.1030164646347577e-7,1.857693099340399e-6,2.2782963922673506e-6
390,2.1161118774364313e-6,6.715113090366563e-7,3.4547925923406357e-6,2.2844863823424917e-6,2.9629746990174233e-15,2.1438606827478136e-7,1.90172580916165e-6,2.3304979457112125e-6
391,2.1651617545271243e-6,6.944579391972442e-7,3.521586128031703e-6,2.3554785760622916e-6,3.3629965716005012e-15,2.1853092013498456e-7,1.94663083439214e-6,2.3836926746621088e-6
392,2.2151584495831245e-6,7.180724656821319e-7,3.589362859810248e-6,2.4283050331503603e-6,3.814672862623204e-15,2.2273678391932022e-7,1.9924216656638044e-6,2.4378952335024446e-6
393,2.266116171548973e-6,7.423705800962061e-7,3.6581322013055777e-6,2.503002248793346e-6,4.324364125509767e-15,2.2700424378759582e-7,2.0391119277613774e-6,2.493120415336569e-6
394,2.3180492658141528e-6,7.6736823844994e-7,3.7279036031244787e-6,2.5796071732101776e-6,4.899175138998258e-15,2.313338861942446e-7,2.086715379619908e-6,2.5493831520083975e-6
395,2.3709722141957214e-6,7.90121940449286e-7,3.798686553025714e-6,2.658157211673185e-6,5.547037298595016e-15,2.3572629989915406e-7,2.1352459142965672e-6,2.6066985140948756e-6
396,2.424899634895549e-6,8.128721570984487e-7,3.870490576106551e-6,2.738690224414037e-6,6.276799593235417e-15,2.401820759792408e-7,2.184717558916308e-6,2.66508171087479e-6
397,2.4798462824320206e-6,8.377563157487004e-7,3.943325235001269e-6,2.821244526413557e-6,7.098329003597406e-15,2.44701807840769e-7,2.2351444745912516e-6,2.7245480902727896e-6
398,2.5358270475458504e-6,8.663344560822798e-7,4.017200130091308e-6,2.905858887074542e-6,8.02262123405426e-15,2.4928609123239083e-7,2.2865409563134597e-6,2.785113138778241e-6
399,2.5928569570799923e-6,8.957863680259745e-7,4.0921248997271e-6,2.9859869614188496e-6,9.061922772050769e-15,2.5393552425891253e-7,2.33892143282108e-6,2.846792481338905e-6
400,2.6509511738330255e-6,9.260904705097157e-7,4.168109220460836e-6,3.061710648994602e-6,1.0229865357186988e-14,2.586507073957385e-7,2.392300466437287e-6,2.909601881228764e-6
401,2.710124996386306e-6,9.572666240679763e-7,4.2451628072905915e-6,3.1527297556035304e-6,1.1541614038027761e-14,2.6343224350402013e-7,2.446692752882286e-6,2.9735572398903263e-6
402,2.770393858904056e-6,9.88412161519062e-7,4.323295413914707e-6,3.245984196667996e-6,1.3014030098100131e-14,2.6828073784644187e-7,2.502113121057614e-6,3.0386745967504983e-6
403,2.8317733309067888e-6,1.0202757035909838e-6,4.402516832996953e-6,3.3415156644170186e-6,1.4665850244323376e-14,2.731967981036757e-7,2.558576532803113e-6,3.1049701290104645e-6
404,2.894279117017445e-6,1.0530082703954243e-6,4.482836896441601e-6,3.4393663150705087e-6,1.651788357176217e-14,2.781810343914503e-7,2.6160980826259945e-6,3.1724601514088955e-6
405,2.957927056679998e-6,1.086628748784854e-6,4.5642654756780015e-6,3.5395787677497467e-6,1.859322794879387e-14,2.8323405927821087e-7,2.674692997401787e-6,3.241161115958209e-6
406,3.0227331238509537e-6,1.1211563102708406e-6,4.646812481955159e-6,3.642196103261997e-6,2.0917507607207047e-14,2.8835648780339877e-7,2.734376636047555e-6,3.3110896116543525e-6
407,3.088713426662539e-6,1.1571261083532976e-6,4.7304878666445765e-6,3.7370455633942707e-6,2.3519133873033628e-14,2.9354893749624424e-7,2.7951644891662948e-6,3.382262364158783e-6
408,3.155884207058465e-6,1.1941047436203581e-6,4.815301621552387e-6,3.823940361189738e-6,2.6429591136988828e-14,2.9881202839513596e-7,2.857072178663329e-6,3.4546962354536007e-6
409,3.2242618404012648e-6,1.2320816259619113e-6,4.901263779239295e-6,3.912444505223718e-6,2.9683750338837847e-14,3.041463830674746e-7,2.92011545733379e-6,3.5284082234687394e-6
410,3.293862835051502e-6,1.2710781609197066e-6,4.988384413348511e-6,4.00257895926929e-6,3.3320212428890784e-14,3.0955262663002275e-7,2.9843102084214795e-6,3.6034154616815246e-6
411,3.364703831918624e-6,1.3111160693752798e-6,5.076673638941143e-6,4.094364804534589e-6,3.7381684472894856e-14,3.150313867697177e-7,3.0496724451489064e-6,3.6797352186883415e-6
412,3.4368016039832387e-6,1.3522173890564448e-6,5.16614161283853e-6,4.187823238063661e-6,4.191539128487343e-14,3.2058329376491497e-7,3.1162183102183236e-6,3.7573848977481537e-6
413,3.5101730557904305e-6,1.3944044759889637e-6,5.256798533970722e-6,4.282975571109161e-6,4.6973525706935255e-14,3.2620898050701255e-7,3.183964075283418e-6,3.836382036297443e-6
414,3.5848352229146584e-6,1.4377000058928449e-6,5.348654643731503e-6,4.388558542697591e-6,5.2613740906892165e-14,3.3190908252248223e-7,3.252926140392176e-6,3.91674430543714e-6
415,3.6608052713954817e-6,1.482126975521927e-6,5.441720226338661e-6,4.510089822456373e-6,5.889968833461425e-14,3.37684237995226e-7,3.3231210334002556e-6,3.998489509390707e-6
416,3.7381004971441627e-6,1.5277087039458465e-6,5.536005609199209e-6,4.634716153420761e-6,6.590160526784393e-14,3.435350877892394e-7,3.394565409354923e-6,4.081635584933402e-6
417,3.816738325321133e-6,1.574468833773576e-6,5.631521163279155e-6,4.7622756170969235e-6,7.369695618877923e-14,3.4946227547155796e-7,3.4672760498495754e-6,4.166200600792691e-6
418,3.896736309684302e-6,1.6224313323175493e-6,5.728277303477392e-6,4.8927713130161525e-6,8.237113256550725e-14,3.5546644733545847e-07,3.5412698623488433e-6,4.25220275701976e-6
419,3.978112131907829e-6,1.6716204926973726e-6,5.826284489002801e-6,5.008160106130912e-6,9.201821596865096e-14,3.615482524238601e-7,3.6165638794839685e-6,4.339660384331689e-6
420,4.06088360087157e-6,1.7220609348823734e-6,5.925553223754345e-6,5.117996832980519e-6,1.0274180983499003e-13,3.67708342552911e-7,3.693175258318659e-6,4.428591943424481e-6
421,4.1450686519208445e-6,1.771571907215764e-6,6.026094056703293e-6,5.2297321738322385e-6,1.1465594559767667e-13,3.7394737233570714e-7,3.771121279585137e-6,4.519016024256552e-6
422,4.230685346096832e-6,1.812137970367931e-6,6.12791758227738e-6,5.3433885944530105e-6,1.278860693388475e-13,3.80265999206131e-7,3.850419346890701e-6,4.610951345302963e-6
423,4.317751869337011e-6,1.8534543022591577e-6,6.231034440745708e-6,5.4589886553717354e-6,1.4257011558633845e-13,3.866648834427371e-7,3.931086985894274e-6,4.704416752779748e-6
424,4.406286531646367e-6,1.90070505096081e-6,6.3354553186047015e-06,5.576555009924324e-6,1.5885967537405944e-13,3.931446881927016e-7,4.013141843453665e-6,4.799431219839068e-6
425,4.496307766238284e-6,1.9493830092690117e-6,6.441190948963224e-6,5.696110402274445e-6,1.7692126621662734e-13,3.9970607949572083e-7,4.0966016867425636e-6,4.896013845734004e-6
426,4.587834128646129e-6,1.999100679568314e-6,6.5482521119274935e-6,5.84293364650867e-6,1.9693771221593983e-13,4.063497263078975e-7,4.181484402338232e-6,4.994183854954026e-6
427,4.680884295804882e-6,2.049875177210308e-6,6.656649634984391e-6,5.996430254047374e-6,2.191096431215998e-13,4.130763005255262e-7,4.267807995279356e-6,5.093960596330408e-6
428,4.775477065102954e-6,2.1017237918737854e-6,6.7663943933826975e-6,6.153196103650084e-6,2.4365712181137555e-13,4.1988647700875135e-7,4.355590588094202e-6,5.195363542111705e-6
429,4.871631353404281e-6,2.151732486564279e-6,6.877497310511712e-6,6.29475626678478e-6,2.708214103441676e-13,4.2678093360506206e-7,4.444850419799219e-6,5.298412287009343e-6
430,4.969366196040418e-6,2.2016381295091565e-6,6.98996935827624e-6,6.448787912541806e-6,3.0086688546857677e-13,4.3376035117256194e-7,4.535605844867856e-6,5.4031265472129795e-6
431,5.0687007457731775e-6,2.2524828142590495e-6,7.103821557467915e-6,6.6149899461122885e-06,3.340831152478949e-13,4.4082541360301127e-7,4.6278753321701665e-6,5.5095261593761886e-6
432,5.16965427172727e-6,2.3056275319658204e-6,7.219064978131466e-6,6.784653407489611e-6,3.707871092892741e-13,4.479768078445557e-7,4.721677463882714e-6,5.617631079571825e-6
433,5.272246158293114e-6,2.3674105451227753e-6,7.335710739925443e-6,6.912130326380783e-6,4.113257559442401e-13,4.5521522392411115e-7,4.817030934369003e-6,5.7274613822172255e-6
434,5.376495904000521e-6,2.4305797872102866e-6,7.453770012477413e-6,7.038874189350559e-6,4.560784607823316e-13,4.625413549694049e-7,4.913954549031117e-6,5.839037258969926e-6
435,5.482423120361934e-6,2.495159396781604e-6,7.573254015731397e-6,7.167385777330078e-6,5.054600016314083e-13,4.6995589723053616e-7,5.012467223131398e-6,5.95237901759247e-6
436,5.590047530686825e-6,2.5611737775488987e-6,7.694174020288559e-6,7.297680434904125e-6,5.599236165325341e-13,4.774595501011171e-7,5.112587980585708e-6,6.0675070807879424e-6
437,5.699388968866176e-6,2.6286475983392733e-6,7.816541347739115e-6,7.429773516242098e-6,6.199643420743353e-13,4.850530161388695e-7,5.214335952727306e-6,6.1844419850050455e-6
438,5.810467378127693e-6,2.6976057929943447e-6,7.940367370985461e-6,7.598297864387499e-6,6.861226207576318e-13,4.927370010856767e-7,5.3177303770420165e-6,6.30320437921337e-6
439,5.923302809761552e-6,2.7642292831245183e-6,8.06566351455535e-6,7.788475067959491e-6,7.557581240738991e-13,5.005122138870165e-7,5.422790595874536e-6,6.423815023648568e-6
440,6.03791542181715e-6,2.8283364860270653e-6,8.192441254904928e-6,7.982479967602786e-6,8.314039441963639e-13,5.083793667107676e-7,5.5295360551063825e-6,6.546294788527917e-6
441,6.154325477770618e-6,2.9001184776593694e-6,8.320712120710404e-6,8.18036749563413e-6,9.142319282118663e-13,5.16339174965308e-7,5.63798630280531e-6,6.670664652735926e-6
442,6.272553345163048e-6,2.9797660615998686e-6,8.450487693147485e-6,8.38219293426853e-6,1.0048859622031505e-12,5.243923573168556e-7,5.748160987846193e-6,6.7969457024799035e-6
443,6.392619494210423e-6,3.0612250322917823e-6,8.581779606158812e-6,8.588011910410775e-6,1.1040641321458e-12,5.325396357060637e-7,5.8600798585043594e-6,6.925159129916486e-6
444,6.51454449638416e-6,3.1445268035182097e-6,8.714599546707238e-6,8.797880390328459e-6,1.2185060585615734e-12,5.407817353637382e-7,5.973762761020421e-6,7.055326231747898e-6
445,6.638349022963573e-6,3.2297031178993228e-6,8.848959255015556e-6,9.011854674209491e-6,1.3569999420394337e-12,5.4911938482571405e-07,6.089229638137858e-6,7.187468407789287e-6
446,6.764053843559556e-6,3.3167860463189402e-6,8.984870524790954e-6,9.229991390603365e-6,1.5104629651687564e-12,5.575533159467831e-7,6.206500527612773e-6,7.321607159506338e-6
447,6.891679824610067e-6,3.398627104386763e-6,9.122345203433948e-6,9.45234749074795e-6,1.6689848294617377e-12,5.660842639136602e-7,6.325595560696407e-6,7.457764088523727e-6
448,7.02124792784752e-6,3.4820329001340787e-6,9.261395192230943e-6,9.67898024278266e-6,1.8379632069455692e-12,5.74712967256932e-7,6.446534960590588e-6,7.595960895104452e-6
449,7.152779208738421e-6,3.5675965382996043e-6,9.402032446529912e-6,9.909947225849374e-6,2.0231674122717158e-12,5.834401678619585e-7,6.569339040876462e-6,7.73621937660038e-6
450,7.286294814894684e-6,3.659474809489946e-6,9.544268975897557e-6,1.013074293545252e-5,2.226068215831436e-12,5.922666109786262e-7,6.694028203916057e-6,7.87856142587331e-6
451,7.421815984458198e-6,3.7416659525727174e-6,9.688116844258804e-6,1.0369894838372939e-5,2.448261507491438e-12,6.011930452300042e-7,6.820622939228193e-6,8.023009029688202e-6
452,7.55936404445738e-6,3.82539373768929e-6,9.833588170016222e-6,1.0613536486862454e-5,2.697040079633883e-12,6.102202226197541e-7,6.9491438218376255e-6,8.169584267077134e-6
453,7.698960409136987e-6,3.919520139790274e-6,9.980695126149834e-6,1.0861726285199287e-5,2.974030441724396e-12,6.193488985383246e-7,7.079611510598663e-6,8.318309307675312e-6
454,7.840626578260987e-6,4.021750546147738e-6,1.0129449940296122e-5,1.1106198430859938e-5,3.2680263911827314e-12,6.285798317678538e-7,7.212046746493134e-6,8.469206410028841e-6
